lesion_name,dataset_id,dataset_name,p,r,tp,fp,fn,volume,pred_volume
ULSDL3D_001591_03_02_359_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,445.0,435
ULSDL3D_001591_03_02_359_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,445.0,266
ULSDL3D_001596_03_02_197_lesion_01.nii.gz,1,ct,0.5,1.0,1,1,0,666.0,943
ULSDL3D_001596_03_02_197_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,666.0,440
ULSDL3D_001596_03_02_197_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,666.0,576
ULSDL3D_001596_03_02_197_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,666.0,628
ULSDL3D_001596_03_02_197_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,666.0,687
ULSDL3D_001596_03_02_197_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,666.0,542
ULSDL3D_001596_03_02_448_lesion_01.nii.gz,1,ct,0.125,1.0,1,7,0,845.0,3685
ULSDL3D_001596_03_02_448_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,845.0,452
ULSDL3D_001596_03_02_448_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,845.0,3154
ULSDL3D_001596_03_02_448_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,845.0,649
ULSDL3D_001596_03_02_448_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,845.0,2445
ULSDL3D_001596_03_02_448_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,845.0,599
ULSDL3D_001736_07_02_062_lesion_01.nii.gz,1,ct,0.0,0.0,0,3,1,2986.0,90
ULSDL3D_001736_07_02_062_lesion_01.nii.gz,2,ct+seg,0.111,1.0,1,8,0,2986.0,16571
ULSDL3D_001736_07_02_062_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,2986.0,5424
ULSDL3D_001736_07_02_062_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,2986.0,3163
ULSDL3D_001736_07_02_062_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,2986.0,6002
ULSDL3D_001736_07_02_062_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,2986.0,3280
ULSDL3D_001775_03_01_024_lesion_01.nii.gz,1,ct,1.0,1.0,1,0,0,497.0,279
ULSDL3D_001775_03_01_024_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,497.0,348
ULSDL3D_001775_03_01_024_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,497.0,181
ULSDL3D_001775_03_01_024_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,497.0,513
ULSDL3D_001775_03_01_024_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,497.0,167
ULSDL3D_001775_03_01_024_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,497.0,450
ULSDL3D_001867_01_01_047_lesion_01.nii.gz,1,ct,0.333,1.0,1,2,0,535.0,1641
ULSDL3D_001867_01_01_047_lesion_01.nii.gz,2,ct+seg,0.333,1.0,1,2,0,535.0,184
ULSDL3D_001867_01_01_047_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,535.0,660
ULSDL3D_001867_01_01_047_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,535.0,522
ULSDL3D_001867_01_01_047_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,535.0,405
ULSDL3D_001867_01_01_047_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,535.0,399
ULSDL3D_001874_01_01_381_lesion_01.nii.gz,1,ct,0.2,1.0,1,4,0,255.0,1026
ULSDL3D_001874_01_01_381_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,1,1,255.0,700
ULSDL3D_001874_01_01_381_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,255.0,450
ULSDL3D_001874_01_01_381_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,255.0,342
ULSDL3D_001874_01_01_381_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,255.0,392
ULSDL3D_001874_01_01_381_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,255.0,208
ULSDL3D_001933_02_01_098_lesion_01.nii.gz,1,ct,0.0,0.0,0,10,1,210.0,1372
ULSDL3D_001933_02_01_098_lesion_01.nii.gz,2,ct+seg,0.067,1.0,1,14,0,210.0,6688
ULSDL3D_001933_02_01_098_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,210.0,128
ULSDL3D_001933_02_01_098_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,210.0,237
ULSDL3D_001933_02_01_098_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,210.0,107
ULSDL3D_001933_02_01_098_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,210.0,185
ULSDL3D_001970_06_01_069_lesion_01.nii.gz,1,ct,0.333,1.0,1,2,0,122.0,894
ULSDL3D_001970_06_01_069_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,122.0,120
ULSDL3D_001970_06_01_069_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,122.0,0
ULSDL3D_001970_06_01_069_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,122.0,105
ULSDL3D_001970_06_01_069_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,0,1,122.0,0
ULSDL3D_001970_06_01_069_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,122.0,90
ULSDL3D_001970_07_01_070_lesion_01.nii.gz,1,ct,0.25,1.0,1,3,0,135.0,1314
ULSDL3D_001970_07_01_070_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,135.0,122
ULSDL3D_001970_07_01_070_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,135.0,0
ULSDL3D_001970_07_01_070_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,135.0,76
ULSDL3D_001970_07_01_070_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,1,1,135.0,92
ULSDL3D_001970_07_01_070_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,135.0,75
ULSDL3D_002035_02_01_039_lesion_01.nii.gz,1,ct,0.333,1.0,1,2,0,287.0,419
ULSDL3D_002035_02_01_039_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,287.0,1909
ULSDL3D_002035_02_01_039_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,287.0,318
ULSDL3D_002035_02_01_039_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,287.0,346
ULSDL3D_002035_02_01_039_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,287.0,396
ULSDL3D_002035_02_01_039_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,287.0,312
ULSDL3D_002046_01_01_070_lesion_01.nii.gz,1,ct,0.333,1.0,1,2,0,359.0,440
ULSDL3D_002046_01_01_070_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,359.0,351
ULSDL3D_002046_01_01_070_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,359.0,227
ULSDL3D_002046_01_01_070_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,359.0,320
ULSDL3D_002046_01_01_070_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,359.0,184
ULSDL3D_002046_01_01_070_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,359.0,309
ULSDL3D_002116_01_01_116_lesion_01.nii.gz,1,ct,1.0,1.0,1,0,0,720.0,691
ULSDL3D_002116_01_01_116_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,720.0,706
ULSDL3D_002116_01_01_116_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,720.0,696
ULSDL3D_002116_01_01_116_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,720.0,647
ULSDL3D_002116_01_01_116_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,720.0,714
ULSDL3D_002116_01_01_116_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,720.0,678
ULSDL3D_002135_01_02_213_lesion_01.nii.gz,1,ct,0.5,1.0,1,1,0,2166.0,1473
ULSDL3D_002135_01_02_213_lesion_01.nii.gz,2,ct+seg,0.333,1.0,1,2,0,2166.0,153
ULSDL3D_002135_01_02_213_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,2166.0,0
ULSDL3D_002135_01_02_213_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,2166.0,2707
ULSDL3D_002135_01_02_213_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,4,1,2166.0,438
ULSDL3D_002135_01_02_213_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,2166.0,2978
ULSDL3D_002176_01_01_058_lesion_01.nii.gz,1,ct,0.0,0.0,0,10,1,108.0,841
ULSDL3D_002176_01_01_058_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,108.0,176
ULSDL3D_002176_01_01_058_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,108.0,94
ULSDL3D_002176_01_01_058_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,108.0,98
ULSDL3D_002176_01_01_058_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,108.0,99
ULSDL3D_002176_01_01_058_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,108.0,67
ULSDL3D_002187_01_01_090_lesion_01.nii.gz,1,ct,0.143,1.0,1,6,0,404.0,5900
ULSDL3D_002187_01_01_090_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,404.0,2531
ULSDL3D_002187_01_01_090_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,404.0,277
ULSDL3D_002187_01_01_090_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,404.0,331
ULSDL3D_002187_01_01_090_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,404.0,308
ULSDL3D_002187_01_01_090_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,404.0,354
ULSDL3D_002358_02_03_017_lesion_01.nii.gz,1,ct,0.0,0.0,0,11,1,568.0,1725
ULSDL3D_002358_02_03_017_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,1,1,568.0,30
ULSDL3D_002358_02_03_017_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,568.0,213
ULSDL3D_002358_02_03_017_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,568.0,423
ULSDL3D_002358_02_03_017_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,568.0,255
ULSDL3D_002358_02_03_017_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,568.0,374
ULSDL3D_002385_01_01_234_lesion_01.nii.gz,1,ct,0.143,1.0,1,6,0,181.0,2214
ULSDL3D_002385_01_01_234_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,2,1,181.0,300
ULSDL3D_002385_01_01_234_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,181.0,72
ULSDL3D_002385_01_01_234_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,181.0,98
ULSDL3D_002385_01_01_234_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,181.0,99
ULSDL3D_002385_01_01_234_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,181.0,102
ULSDL3D_002386_01_01_131_lesion_01.nii.gz,1,ct,1.0,1.0,1,0,0,905.0,593
ULSDL3D_002386_01_01_131_lesion_01.nii.gz,2,ct+seg,0.333,1.0,1,2,0,905.0,1366
ULSDL3D_002386_01_01_131_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,905.0,805
ULSDL3D_002386_01_01_131_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,905.0,981
ULSDL3D_002386_01_01_131_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,905.0,888
ULSDL3D_002386_01_01_131_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,905.0,908
ULSDL3D_002406_01_02_354_lesion_01.nii.gz,1,ct,0.2,1.0,1,4,0,1127.0,1889
ULSDL3D_002406_01_02_354_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,1127.0,1390
ULSDL3D_002406_01_02_354_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,1127.0,717
ULSDL3D_002406_01_02_354_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,1127.0,1054
ULSDL3D_002406_01_02_354_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,1127.0,786
ULSDL3D_002406_01_02_354_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,1127.0,955
ULSDL3D_002406_02_01_345_lesion_01.nii.gz,1,ct,0.0,0.0,0,8,1,1380.0,2477
ULSDL3D_002406_02_01_345_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,1380.0,75
ULSDL3D_002406_02_01_345_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,1380.0,908
ULSDL3D_002406_02_01_345_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,1380.0,1270
ULSDL3D_002406_02_01_345_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,1380.0,933
ULSDL3D_002406_02_01_345_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,1380.0,1070
ULSDL3D_002418_03_01_034_lesion_01.nii.gz,1,ct,0.0,0.0,0,2,1,244.0,53
ULSDL3D_002418_03_01_034_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,244.0,139
ULSDL3D_002418_03_01_034_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,244.0,196
ULSDL3D_002418_03_01_034_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,244.0,293
ULSDL3D_002418_03_01_034_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,244.0,194
ULSDL3D_002418_03_01_034_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,244.0,209
ULSDL3D_002432_02_01_226_lesion_01.nii.gz,1,ct,0.167,1.0,1,5,0,270.0,591
ULSDL3D_002432_02_01_226_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,270.0,243
ULSDL3D_002432_02_01_226_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,270.0,189
ULSDL3D_002432_02_01_226_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,270.0,188
ULSDL3D_002432_02_01_226_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,270.0,263
ULSDL3D_002432_02_01_226_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,270.0,170
ULSDL3D_002455_01_01_149_lesion_01.nii.gz,1,ct,0.143,1.0,1,6,0,265.0,1226
ULSDL3D_002455_01_01_149_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,265.0,272
ULSDL3D_002455_01_01_149_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,265.0,232
ULSDL3D_002455_01_01_149_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,265.0,177
ULSDL3D_002455_01_01_149_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,265.0,300
ULSDL3D_002455_01_01_149_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,265.0,173
ULSDL3D_002464_01_01_243_lesion_01.nii.gz,1,ct,0.5,1.0,1,1,0,1826.0,1464
ULSDL3D_002464_01_01_243_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,1826.0,660
ULSDL3D_002464_01_01_243_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,1826.0,2459
ULSDL3D_002464_01_01_243_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,1826.0,3494
ULSDL3D_002464_01_01_243_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,1826.0,1628
ULSDL3D_002464_01_01_243_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,1826.0,1693
ULSDL3D_002561_05_01_032_lesion_01.nii.gz,1,ct,0.125,1.0,1,7,0,227.0,1821
ULSDL3D_002561_05_01_032_lesion_01.nii.gz,2,ct+seg,0.0,0.0,0,1,1,227.0,255
ULSDL3D_002561_05_01_032_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,227.0,0
ULSDL3D_002561_05_01_032_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,227.0,200
ULSDL3D_002561_05_01_032_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,4,1,227.0,896
ULSDL3D_002561_05_01_032_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,227.0,178
ULSDL3D_002642_01_02_022_lesion_01.nii.gz,1,ct,0.333,1.0,1,2,0,147.0,166
ULSDL3D_002642_01_02_022_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,147.0,91
ULSDL3D_002642_01_02_022_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,147.0,129
ULSDL3D_002642_01_02_022_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,147.0,167
ULSDL3D_002642_01_02_022_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,147.0,135
ULSDL3D_002642_01_02_022_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,147.0,132
ULSDL3D_002656_01_01_023_lesion_01.nii.gz,1,ct,0.0,0.0,0,4,1,59.0,213
ULSDL3D_002656_01_01_023_lesion_01.nii.gz,2,ct+seg,0.25,1.0,1,3,0,59.0,587
ULSDL3D_002656_01_01_023_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,59.0,89
ULSDL3D_002656_01_01_023_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,59.0,54
ULSDL3D_002656_01_01_023_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,59.0,90
ULSDL3D_002656_01_01_023_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,59.0,53
ULSDL3D_002774_01_01_029_lesion_01.nii.gz,1,ct,0.0,0.0,0,2,1,297.0,51
ULSDL3D_002774_01_01_029_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,297.0,276
ULSDL3D_002774_01_01_029_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,297.0,500
ULSDL3D_002774_01_01_029_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,297.0,355
ULSDL3D_002774_01_01_029_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,297.0,484
ULSDL3D_002774_01_01_029_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,297.0,275
ULSDL3D_002783_04_01_330_lesion_01.nii.gz,1,ct,0.0,0.0,0,8,1,275.0,2371
ULSDL3D_002783_04_01_330_lesion_01.nii.gz,2,ct+seg,0.5,1.0,1,1,0,275.0,365
ULSDL3D_002783_04_01_330_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,275.0,0
ULSDL3D_002783_04_01_330_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,275.0,487
ULSDL3D_002783_04_01_330_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,6,1,275.0,1359
ULSDL3D_002783_04_01_330_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,275.0,580
ULSDL3D_002796_03_02_404_lesion_01.nii.gz,1,ct,0.125,1.0,1,7,0,1611.0,1632
ULSDL3D_002796_03_02_404_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,1611.0,1282
ULSDL3D_002796_03_02_404_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,1611.0,0
ULSDL3D_002796_03_02_404_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,1611.0,1781
ULSDL3D_002796_03_02_404_lesion_01.nii.gz,6,ct+seg+mask,0.0,0.0,0,6,1,1611.0,762
ULSDL3D_002796_03_02_404_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,1611.0,1581
ULSDL3D_002812_08_01_090_lesion_01.nii.gz,1,ct,0.0,0.0,0,1,1,115.0,96
ULSDL3D_002812_08_01_090_lesion_01.nii.gz,2,ct+seg,0.167,1.0,1,5,0,115.0,274
ULSDL3D_002812_08_01_090_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,115.0,117
ULSDL3D_002812_08_01_090_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,115.0,133
ULSDL3D_002812_08_01_090_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,115.0,130
ULSDL3D_002812_08_01_090_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,115.0,106
ULSDL3D_002885_07_02_456_lesion_01.nii.gz,1,ct,0.5,1.0,1,1,0,1643.0,1879
ULSDL3D_002885_07_02_456_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,1643.0,1575
ULSDL3D_002885_07_02_456_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,1643.0,893
ULSDL3D_002885_07_02_456_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,1643.0,1565
ULSDL3D_002885_07_02_456_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,1643.0,1002
ULSDL3D_002885_07_02_456_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,1643.0,1510
ULSDL3D_002900_01_01_073_lesion_01.nii.gz,1,ct,0.0,0.0,0,6,1,81.0,711
ULSDL3D_002900_01_01_073_lesion_01.nii.gz,2,ct+seg,0.111,1.0,1,8,0,81.0,389
ULSDL3D_002900_01_01_073_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,81.0,186
ULSDL3D_002900_01_01_073_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,81.0,133
ULSDL3D_002900_01_01_073_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,81.0,139
ULSDL3D_002900_01_01_073_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,81.0,80
ULSDL3D_002935_04_02_013_lesion_01.nii.gz,1,ct,0.167,1.0,1,5,0,116.0,630
ULSDL3D_002935_04_02_013_lesion_01.nii.gz,2,ct+seg,0.333,1.0,1,2,0,116.0,375
ULSDL3D_002935_04_02_013_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,116.0,113
ULSDL3D_002935_04_02_013_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,116.0,111
ULSDL3D_002935_04_02_013_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,116.0,112
ULSDL3D_002935_04_02_013_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,116.0,109
ULSDL3D_002948_02_02_138_lesion_01.nii.gz,1,ct,1.0,1.0,1,0,0,4068.0,2732
ULSDL3D_002948_02_02_138_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,4068.0,2948
ULSDL3D_002948_02_02_138_lesion_01.nii.gz,3,ct+seg+box,0.0,0.0,0,0,1,4068.0,0
ULSDL3D_002948_02_02_138_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,4068.0,4179
ULSDL3D_002948_02_02_138_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,4068.0,1792
ULSDL3D_002948_02_02_138_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,4068.0,3413
ULSDL3D_002965_02_01_037_lesion_01.nii.gz,1,ct,0.25,1.0,1,3,0,301.0,788
ULSDL3D_002965_02_01_037_lesion_01.nii.gz,2,ct+seg,0.062,1.0,1,15,0,301.0,1255
ULSDL3D_002965_02_01_037_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,301.0,309
ULSDL3D_002965_02_01_037_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,301.0,306
ULSDL3D_002965_02_01_037_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,301.0,302
ULSDL3D_002965_02_01_037_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,301.0,288
ULSDL3D_002965_02_01_060_lesion_01.nii.gz,1,ct,0.0,0.0,0,13,1,211.0,1105
ULSDL3D_002965_02_01_060_lesion_01.nii.gz,2,ct+seg,0.059,1.0,1,16,0,211.0,11662
ULSDL3D_002965_02_01_060_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,211.0,150
ULSDL3D_002965_02_01_060_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,211.0,199
ULSDL3D_002965_02_01_060_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,211.0,145
ULSDL3D_002965_02_01_060_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,211.0,195
ULSDL3D_002987_01_01_018_lesion_01.nii.gz,1,ct,0.5,1.0,1,1,0,155.0,155
ULSDL3D_002987_01_01_018_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,155.0,112
ULSDL3D_002987_01_01_018_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,155.0,101
ULSDL3D_002987_01_01_018_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,155.0,175
ULSDL3D_002987_01_01_018_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,155.0,100
ULSDL3D_002987_01_01_018_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,155.0,145
ULSDL3D_002987_02_01_083_lesion_01.nii.gz,1,ct,0.2,1.0,1,4,0,917.0,2109
ULSDL3D_002987_02_01_083_lesion_01.nii.gz,2,ct+seg,1.0,1.0,1,0,0,917.0,580
ULSDL3D_002987_02_01_083_lesion_01.nii.gz,3,ct+seg+box,1.0,1.0,1,0,0,917.0,498
ULSDL3D_002987_02_01_083_lesion_01.nii.gz,5,ct+seg+2box,1.0,1.0,1,0,0,917.0,962
ULSDL3D_002987_02_01_083_lesion_01.nii.gz,6,ct+seg+mask,1.0,1.0,1,0,0,917.0,668
ULSDL3D_002987_02_01_083_lesion_01.nii.gz,7,ct+seg+2mask,1.0,1.0,1,0,0,917.0,799
